tconst	averageRating	numVotes
tt4145108	4.4	896
tt4145836	2.6	636
tt4147830	5.4	1239
tt4150678	6.8	5
tt4157620	8.2	58
tt4157696	5.9	18
tt4160608	5.1	256
tt4170496	7.6	14
tt4170732	6.3	82
tt4181310	7.4	274
tt4183448	5.7	819
tt4184478	1.8	11
tt4185454	8.7	1901
tt4191502	7.2	23
tt4194012	5.4	21
tt4194966	8.8	6
tt4195030	6.4	18
tt4196388	9.2	34
tt4199662	5.0	13
tt4204418	9.5	6
tt4210240	6.5	92
tt4211732	7.5	9
tt4214646	3.5	11
tt4215340	7.0	29
tt4216722	6.1	11
tt4218340	5.0	18
tt4218880	5.3	11
tt4222740	5.6	41
tt4226686	6.9	12
tt4228868	7.5	147
tt4231532	5.9	19
tt4234658	8.0	86
tt4237744	5.5	9
tt4238324	7.1	16
tt4241466	7.1	33
tt4245620	8.9	21
tt4246488	5.1	9
tt4246878	8.4	27
tt4247118	8.1	11
tt4249086	5.0	6
tt4250566	7.3	2994
tt4251352	7.8	10
tt4261726	7.5	11
tt4263900	5.4	23
tt4265382	7.9	416
tt4265528	8.9	27
tt4267272	6.7	8
tt4272844	6.8	19
tt4275190	6.5	35
tt4275960	7.5	408
tt4280568	7.3	6
tt4283048	7.3	6
tt4286130	7.2	10
tt4295234	8.7	9
tt4296874	7.4	68
tt4299740	8.4	24
tt4304278	9.1	104
tt4309156	6.5	17
tt4313226	6.9	19
tt4314520	7.3	7
tt4318978	6.8	6
tt4319428	8.1	12
tt4320062	7.7	25
tt4321142	8.7	21
tt4331738	8.8	8
tt4336522	7.7	967
tt4338154	5.5	2112
tt4344484	8.1	12
tt4345252	8.6	8
tt4346156	7.4	140
tt4350804	5.7	283
tt4351364	5.8	17
tt4352386	8.0	265
tt4352562	6.1	38
tt4352564	6.3	40
tt4354812	7.6	377
tt4355676	4.3	8
tt4357310	9.0	6
tt4357788	7.3	16
tt4363058	6.0	6
tt4365108	8.8	7
tt4366106	6.0	22
tt4368600	3.6	12
tt4379420	3.8	185
tt4381018	7.5	42
tt4381382	2.7	275
tt4382792	7.7	23
tt4383988	6.7	10
tt4384350	7.2	1391
tt4386224	7.1	53
tt4396570	4.7	14
tt4396932	6.2	288
tt4408762	8.4	29
tt4412666	8.5	1086
tt4414298	10.0	41
tt4415148	7.6	43
tt4415268	7.0	106
tt4416652	7.3	15
tt4417250	3.9	13
tt4422800	8.6	10
tt4428774	6.1	237
tt4430436	7.4	11
tt4430850	8.4	193
tt4432428	8.5	48
tt4435076	6.9	10
tt4440182	6.9	45
tt4442134	7.4	138
tt4443740	7.4	6
tt4445436	7.0	25
tt4445498	8.0	22
tt4448092	7.3	7
tt4449798	8.2	19
tt4449948	8.0	778
tt4452506	7.7	8
tt4453560	5.0	66
tt4456096	6.8	1109
tt4458260	4.4	13
tt4459324	7.6	13
tt4460338	7.5	361
tt4461656	10.0	39
tt4468378	8.2	9
tt4471250	4.3	21
tt4476732	8.9	75
tt4483994	6.5	291
tt4486242	8.8	8
tt4491696	7.4	311
tt4494506	9.2	343
tt4498152	5.6	213
tt4498250	8.4	101
tt4509266	8.0	590
tt4512998	6.7	8
tt4513164	8.5	14
tt4517484	8.6	23
tt4518384	8.1	14
tt4519628	7.0	24
tt4523338	3.8	59
tt4523862	9.0	9
tt4526802	7.4	8
tt4533736	9.6	17
tt4535058	8.4	34
tt4557996	9.2	93
tt4562030	6.5	60
tt4568454	6.7	15
tt4572770	7.3	7
tt4577992	2.8	6
tt4579002	7.7	109
tt4580918	8.0	23
tt4581098	8.4	8
tt4581186	7.4	401
tt4583408	6.8	7
tt4589494	7.6	9
tt4591680	5.4	4176
tt4591840	5.1	2055
tt4591858	4.4	11
tt4595066	6.0	9
tt4595936	8.2	8
tt4599444	5.1	18
tt4601614	7.7	126
tt4602834	7.4	97
tt4611218	7.9	87
tt4613350	6.6	465
tt4617334	8.2	594
tt4621416	7.7	24
tt4622378	7.0	113
tt4623334	8.8	22
tt4624312	6.5	27
tt4633974	7.0	12
tt4635424	8.2	9
tt4642188	8.0	10
tt4653348	7.0	5
tt4654922	6.6	8
tt4656692	8.1	10
tt4657442	6.9	47
tt4666264	9.4	3240
tt4667422	3.7	11
tt4668790	5.5	150
tt4674168	8.5	36
tt4674170	8.4	36
tt4674214	7.1	16
tt4674506	3.6	24
tt4674916	5.9	25
tt4675836	6.4	13
tt4677498	6.8	5
tt4686338	7.5	425
tt4687486	7.8	14
tt4692044	7.0	9
tt4692368	7.3	3381
tt4694286	6.4	17
tt4698158	5.3	126
tt4698704	7.9	32
tt4700754	7.7	15
tt4706050	10.0	5
tt4706066	9.0	26
tt4712272	7.4	5
tt4714638	8.5	28
tt4714792	7.2	700
tt4716164	6.0	810
tt4717750	10.0	6
tt4720354	10.0	5
tt4724808	6.0	8
tt4724944	8.0	257
tt4733846	6.3	24
tt4740266	7.9	54
tt4741376	5.9	339
tt4741872	8.6	7
tt4742566	7.2	6
tt4746134	7.1	75
tt4757984	10.0	6
tt4758040	10.0	6
tt4758694	10.0	6
tt4759544	6.5	56
tt4759674	7.5	1481
tt4765014	6.6	51
tt4767268	6.9	18
tt4773074	6.5	73
tt4781110	6.8	8
tt4781152	8.7	30
tt4785528	8.5	6
tt4785666	6.9	56
tt4789618	5.5	1018
tt4796090	6.1	18
tt4798762	7.6	6
tt4799626	5.3	65
tt4800070	6.4	220
tt4801456	3.1	184
tt4809614	8.4	9
tt4815526	7.2	16
tt4815728	6.2	7
tt4816338	5.8	7
tt4819738	7.5	194
tt4823528	8.7	160
tt4832700	3.7	92
tt4854314	7.9	84
tt4857418	5.7	15
tt4858308	6.3	136
tt4860974	9.1	644
tt4863148	6.8	8
tt4863420	7.3	15
tt4871022	4.7	246
tt4874954	6.5	17
tt4881032	6.5	159
tt4882474	8.5	51
tt4883964	9.2	30
tt4884858	7.6	140
tt4885268	6.8	6
tt4888740	4.1	56
tt4896916	6.7	16
tt4903560	7.0	10
tt4906888	7.4	14
tt4907068	5.2	11
tt4913822	7.5	7
tt4918424	6.2	10
tt4921520	7.5	33
tt4921640	7.2	18
tt4935156	7.8	6
tt4936252	7.4	8
tt4939384	5.9	92
tt4941398	7.2	362
tt4950024	9.0	18
tt4951832	5.4	426
tt4958320	7.5	21
tt4958420	8.3	16
tt4965146	3.2	393
tt4971098	6.6	24
tt4974760	4.0	6
tt4975982	5.3	106
tt4976536	7.4	34
tt4981000	7.2	24
tt4981622	7.0	70
tt4991812	6.9	41
tt4995132	8.0	15
tt4997076	7.6	124
tt4998744	7.7	15
tt5000582	8.0	25
tt5003246	7.3	69
tt5003538	5.7	16
tt5006660	6.2	8
tt5017740	8.5	3201
tt5018220	6.2	57
tt5021668	6.4	6
tt5032206	2.1	9
tt5035712	6.5	26
tt5037322	6.2	7
tt5041726	7.5	8
tt5042230	8.5	7
tt5044686	6.4	33
tt5050904	6.6	824
tt5053238	7.7	19
tt5054782	7.4	6
tt5055114	7.7	7
tt5055176	7.3	7
tt5057166	6.8	9
tt5060226	6.5	13
tt5069166	8.4	10
tt5072958	7.2	26
tt5073018	7.3	21
tt5075868	8.5	1856
tt5076268	8.8	42
tt5080556	6.0	27186
tt5080682	7.0	14
tt5082396	8.3	10
tt5087002	8.0	25
tt5088520	8.2	194
tt5096772	4.8	11
tt5104178	7.3	11
tt5109178	8.4	10
tt5118652	7.2	14
tt5120692	7.1	16
tt5121058	6.6	21
tt5129112	7.0	19
tt5135302	8.1	32
tt5135580	7.5	8
tt5140058	6.3	7
tt5144924	7.7	409
tt5146212	8.3	15
tt5147626	4.6	110
tt5147696	7.2	19
tt5147708	7.4	19
tt5150824	2.2	51
tt5152156	7.7	7
tt5154552	7.2	55
tt5160728	6.9	12
tt5160954	3.6	791
tt5161450	8.0	283
tt5167070	7.6	17
tt5171464	3.0	18
tt5180256	6.5	34
tt5181618	5.9	37
tt5186650	7.0	10
tt5187976	7.3	77
tt5190582	7.6	9
tt5191302	7.4	69
tt5192540	6.6	43
tt5193410	5.9	12
tt5194936	9.0	27
tt5197990	7.9	2219
tt5198770	7.7	59
tt5199220	8.1	22
tt5200392	7.2	14
tt5205590	6.7	15
tt5206478	9.3	9
tt5208522	7.6	5
tt5210768	7.7	8
tt5212244	8.8	5
tt5214474	7.0	8
tt5216510	9.8	6
tt5219876	7.4	158
tt5220306	4.2	8
tt5224200	5.7	1285
tt5226370	5.0	15
tt5226548	7.4	28
tt5226694	6.8	18
tt5232474	6.9	9
tt5237918	9.6	5
tt5241414	6.3	15
tt5247490	7.7	15
tt5247590	5.8	18
tt5258222	7.0	8
tt5261282	9.9	16
tt5264102	9.9	9
tt5264400	9.1	11
tt5264560	8.3	6
tt5264750	8.0	10
tt5272148	6.9	10
tt5277780	7.1	16
tt5280016	7.7	376
tt5281414	7.3	403
tt5282528	5.2	18
tt5284224	7.5	22
tt5284500	3.2	22
tt5286444	7.6	23807
tt5289544	7.6	17
tt5290694	7.5	8
tt5290962	7.0	7
tt5291918	8.8	17
tt5299866	7.2	34
tt5300512	8.0	18
tt5300616	7.4	47
tt5301468	7.5	49
tt5310596	7.8	25
tt5315226	6.0	43
tt5317950	5.9	672
tt5332754	5.7	12
tt5333198	8.5	16
tt5334898	3.6	5
tt5337160	8.7	929
tt5341006	8.2	26
tt5345806	5.4	143
tt5348780	6.0	10
tt5349616	6.1	30
tt5350188	8.8	8
tt5350226	5.0	8
tt5352908	6.4	147
tt5362908	6.9	26
tt5365476	7.7	52
tt5369760	5.2	161
tt5379072	8.5	14
tt5390328	6.3	15
tt5396810	8.7	10
tt5416388	5.8	8
tt5429764	7.3	268
tt5432424	7.3	253
tt5433588	8.5	19
tt5435072	3.8	2521
tt5438048	9.0	8
tt5453244	7.3	15
tt5456188	7.5	400
tt5457552	6.9	50
tt5458454	6.6	16
tt5458944	6.4	67
tt5460678	7.4	33
tt5461410	9.4	518
tt5464340	7.7	482
tt5465394	7.1	16
tt5466208	4.4	14
tt5467578	7.6	8
tt5471452	6.9	16
tt5478678	7.3	57
tt5479948	7.0	66
tt5481110	7.0	6
tt5484184	9.1	11
tt5487054	7.2	5
tt5489180	8.2	94
tt5490374	8.8	7
tt5490510	6.9	16
tt5493370	6.1	219
tt5493684	5.5	52
tt5494422	7.0	11
tt5494564	8.1	12
tt5494918	9.3	8
tt5496454	6.0	180
tt5497716	8.5	63
tt5497756	4.3	12
tt5498322	6.8	30
tt5498826	8.3	15
tt5500384	8.4	7
tt5503338	8.4	5
tt5504966	7.0	18
tt5511632	7.5	6
tt5512142	6.4	73
tt5513964	7.1	41
tt5527898	9.2	11
tt5533814	8.2	170
tt5533844	7.9	7
tt5537116	7.8	9
tt5537534	7.6	7114
tt5537862	6.9	31
tt5541434	8.1	30
tt5542978	6.8	5
tt5543922	9.3	76
tt5546220	8.2	17
tt5546770	7.1	15
tt5550072	7.6	5
tt5561558	6.0	5
tt5565806	5.0	43
tt5568998	8.5	6
tt5570922	7.7	7
tt5571474	6.9	38
tt5574788	6.8	9
tt5581018	7.4	249
tt5582004	6.3	18
tt5584076	8.4	2140
tt5585900	3.7	91
tt5586508	4.0	8
tt5586826	7.3	6
tt5589158	7.5	40
tt5591298	5.4	48
tt5594512	7.5	64
tt5598554	8.0	6
tt5598994	7.7	6
tt5601546	7.6	17
tt5602510	7.1	25
tt5613860	7.2	10
tt5616710	8.0	10
tt5618008	6.2	6
tt5619044	4.6	175
tt5622124	8.6	15
tt5625168	7.3	8
tt5626316	8.9	41
tt5629498	8.0	50
tt5631592	7.5	731
tt5645706	7.9	46
tt5654906	7.4	13
tt5655070	8.8	7
tt5664488	6.8	21
tt5668462	7.4	632
tt5670232	8.2	74
tt5671114	7.1	161
tt5678308	5.5	115
tt5684240	5.0	8
tt5686862	6.8	14
tt5687182	7.7	16
tt5687520	7.6	23
tt5706582	6.8	96
tt5715790	8.0	7
tt5717094	7.6	41
tt5719262	7.6	74
tt5720160	8.0	2017
tt5722618	6.3	15
tt5723234	8.6	8
tt5725232	6.4	10
tt5725998	7.8	10
tt5746866	7.2	17
tt5752960	7.4	12
tt5753182	5.7	15
tt5753856	8.7	448838
tt5758624	9.0	9
tt5759242	6.7	52
tt5760860	8.0	47
tt5761046	7.0	9
tt5763978	4.8	9
tt5771556	6.7	11
tt5775352	7.2	301
tt5776900	6.6	8
tt5778536	5.1	11
tt5780470	7.5	14
tt5783280	7.1	56
tt5784164	9.0	22
tt5784220	8.1	29
tt5784942	7.1	13
tt5785194	5.5	30
tt5785928	5.7	11
tt5790984	6.5	59
tt5792284	6.6	26
tt5792386	6.6	16
tt5794268	6.4	6
tt5796452	5.3	100
tt5799380	8.0	930
tt5802910	9.5	32
tt5805438	6.4	7
tt5806698	8.8	25
tt5814712	5.6	12
tt5815438	4.3	90
tt5816046	6.9	59
tt5816642	8.5	36
tt5819858	3.6	21
tt5823718	7.7	12
tt5836254	7.4	648
tt5837138	9.2	88
tt5842108	7.9	76
tt5842746	4.7	18
tt5845388	6.8	60
tt5846212	7.0	321
tt5849982	5.9	146
tt5851634	6.2	5
tt5859838	6.2	21
tt5861598	8.2	7
tt5866180	6.6	15
tt5866358	7.2	15
tt5866708	7.7	197
tt5867140	7.1	51
tt5869578	7.0	225
tt5871330	6.7	173
tt5873626	7.2	6
tt5874108	6.8	36
tt5881470	7.8	3414
tt5884850	8.5	7
tt5886842	7.7	67
tt5888590	9.2	11
tt5898006	6.7	49
tt5903886	7.2	5
tt5904148	7.5	281
tt5905038	8.3	2383
tt5915860	7.9	9
tt5920612	7.9	21
tt5921584	6.2	120
tt5925684	8.4	16
tt5926162	6.9	7
tt5931566	7.5	48
tt5931726	6.9	1937
tt5933840	6.1	166
tt5942700	7.9	10
tt5942710	7.4	9
tt5945926	6.2	13
tt5946798	7.2	10
tt5947474	7.4	8
tt5947702	8.6	35
tt5951900	7.2	19
tt5954760	7.0	6
tt5961970	8.3	470
tt5962388	7.8	36
tt5969582	8.2	12
tt5970316	7.7	10
tt5973572	8.1	167
tt5974626	4.2	696
tt5976534	8.4	38
tt5978884	6.5	154
tt5978998	7.7	8
tt5979206	6.7	9
tt5980448	6.7	28
tt5982274	8.0	156
tt5989078	8.4	26
tt5989218	6.9	24852
tt5991954	6.5	745
tt6000570	4.5	248
tt6001544	6.5	11
tt6005326	9.5	16
tt6005368	5.8	52
tt6011324	7.5	10
tt6018642	5.9	258
tt6027152	7.9	13
tt6027484	7.5	13
tt6028444	6.6	30
tt6030178	8.6	17
tt6031072	7.3	33
tt6032472	7.4	8
tt6033536	6.2	503
tt6035642	7.2	597
tt6037814	8.1	20
tt6038064	6.8	8
tt6039802	6.8	1375
tt6039948	7.7	11
tt6041174	7.6	400
tt6042164	7.6	22
tt6042668	6.2	6
tt6043752	6.9	12
tt6046172	6.6	9
tt6047396	7.7	1510
tt6047712	7.9	15
tt6048034	8.8	6
tt6048422	8.7	62
tt6050174	6.6	310
tt6052796	6.4	17
tt6058084	7.0	186
tt6061010	8.3	20
tt6061364	6.7	424
tt6073408	9.9	95
tt6076038	7.8	6
tt6076118	7.8	6
tt6078086	7.8	59
tt6079360	6.5	623
tt6080132	7.5	10
tt6081984	7.5	291
tt6086612	6.3	28
tt6088456	6.4	294
tt6092002	6.7	6
tt6103498	5.8	6
tt6103664	6.7	90
tt6103712	8.6	1440
tt6103912	7.0	7
tt6106394	7.3	236
tt6107038	5.9	31
tt6108112	7.0	37
tt6110430	5.6	743
tt6115008	5.9	15
tt6115034	8.9	3340
tt6118028	8.2	318
tt6118306	7.1	161
tt6121634	8.0	7
tt6121858	7.3	12
tt6126752	7.5	17
tt6127060	7.7	19
tt6129460	6.6	34
tt6136926	3.4	131
tt6144864	7.6	8
tt6148244	6.3	6
tt6148376	2.8	6079
tt6151886	6.9	11
tt6154892	7.1	179
tt6158954	5.0	17
tt6159702	7.1	21
tt6162804	6.7	9
tt6163172	7.5	9
tt6167620	9.4	47
tt6172388	8.9	25
tt6173378	7.2	82
tt6173712	3.9	583
tt6179864	7.3	14
tt6182530	8.3	7
tt6186424	7.6	265
tt6189330	7.0	1248
tt6193048	1.5	37
tt6193460	6.5	154
tt6206180	6.7	32
tt6206204	7.4	76
tt6211808	6.5	8
tt6213424	7.4	15
tt6217356	8.3	61
tt6221256	6.0	21
tt6224654	3.4	51
tt6230694	7.5	7
tt6234348	9.0	5
tt6235112	7.1	7
tt6240094	4.5	194
tt6242192	7.9	232
tt6243012	6.8	26
tt6243350	7.5	381
tt6243854	5.4	27
tt6246308	9.0	7
tt6249904	8.1	309
tt6255170	8.6	94
tt6256692	8.1	1983
tt6261232	7.0	19
tt6263626	8.0	6
tt6264654	7.1	430149
tt6268412	6.9	88
tt6273190	7.8	9
tt6273326	6.9	93
tt6275296	7.0	276
tt6275316	4.4	84
tt6279486	6.4	22
tt6279532	7.2	9
tt6281416	5.0	6
tt6287104	7.6	19
tt6287714	6.5	16
tt6289566	2.1	39
tt6295254	9.2	16
tt6295462	7.1	8
tt6295962	5.9	54
tt6302686	7.8	8
tt6304210	10.0	12
tt6306190	6.8	294
tt6306584	5.9	121
tt6318934	6.5	42
tt6319802	7.6	47
tt6325066	7.9	10
tt6327396	6.2	8
tt6332314	5.6	9
tt6334874	4.4	2560
tt6336088	6.9	18
tt6339090	6.4	10
tt6340108	8.8	15
tt6344282	7.6	8
tt6346536	7.4	14
tt6353212	9.3	7
tt6353600	6.6	49
tt6355622	7.8	314
tt6357272	6.5	8
tt6357452	7.6	16
tt6358000	5.5	13
tt6358874	6.6	15
tt6361260	7.7	912
tt6361878	9.0	14
tt6362078	5.2	14
tt6379770	5.8	7
tt6385292	6.3	246
tt6386288	7.4	1171
tt6389926	8.6	56
tt6390306	5.6	58
tt6391150	6.9	3685
tt6397822	5.4	10
tt6416732	8.9	12
tt6419106	8.5	12
tt6419594	8.1	35
tt6424852	7.8	336
tt6426556	7.0	33
tt6426836	8.0	7
tt6428318	7.4	37
tt6431692	5.2	13
tt6431754	4.4	24
tt6431888	7.3	9
tt6444062	7.6	29
tt6444438	7.3	13
tt6452332	6.8	2707
tt6457994	8.1	30
tt6459228	8.0	1089
tt6464558	7.8	1912
tt6466988	5.0	8
tt6469974	7.8	34
tt6472530	6.6	7
tt6473054	7.5	109
tt6480966	6.0	14
tt6481352	6.1	11
tt6487102	8.9	63
tt6490102	7.8	23
tt6498188	7.2	7
tt6507672	6.6	25
tt6514124	5.1	12
tt6517048	6.4	6
tt6519020	7.3	89
tt6536668	4.9	199
tt6548288	5.6	7
tt6554582	9.5	7
tt6560898	7.7	104
tt6561256	7.1	167
tt6561922	8.1	10
tt6571056	6.8	76
tt6571704	8.0	19
tt6572002	7.8	258
tt6572948	5.2	13
tt6573100	7.4	9
tt6573184	8.9	64
tt6575108	7.4	17
tt6577386	7.2	5
tt6579980	8.5	70
tt6580446	5.8	5
tt6588026	8.0	389
tt6600556	8.7	18
tt6600564	8.8	18
tt6601692	8.6	39
tt6609136	7.1	36
tt6610942	6.5	31
tt6613668	7.0	10
tt6618948	7.9	9
tt6620756	8.1	7
tt6628886	9.2	11
tt6632666	7.6	14509
tt6634260	8.8	22
tt6635196	8.2	12
tt6642788	6.3	120
tt6645296	5.2	6
tt6645302	9.2	34
tt6648088	8.2	17
tt6648420	3.0	5
tt6648708	7.3	27
tt6662612	7.8	29
tt6671240	6.5	27
tt6673202	9.2	6
tt6674130	7.0	7
tt6675890	6.4	29
tt6677500	4.2	694
tt6679030	8.5	244
tt6680536	8.0	26
tt6682520	5.4	34
tt6683552	6.6	27
tt6697518	6.2	78
tt6710292	7.7	6
tt6713828	7.8	11
tt6718404	7.6	9
tt6718788	7.8	11
tt6719950	8.6	1390
tt6719972	6.2	6
tt6723410	9.0	54
tt6723660	7.3	64
tt6727960	4.2	6
tt6730152	7.3	155
tt6731592	7.4	300
tt6741006	7.5	116
tt6742826	8.9	19
tt6757062	7.0	7
tt6758070	8.9	8
tt6761836	7.9	24
tt6764182	7.2	22
tt6767218	7.1	42
tt6777212	5.5	100
tt6780944	4.1	14
tt6781966	6.4	13
tt6782040	8.1	17
tt6782956	7.3	33
tt6791240	7.0	737
tt6795220	6.5	69
tt6802588	6.7	12
tt6807812	9.3	1498
tt6814416	6.8	5
tt6815102	7.4	8
tt6819658	7.2	16
tt6820222	7.6	10
tt6824904	6.7	101
tt6826362	10.0	8
tt6826364	9.9	8
tt6843610	5.6	216
tt6849568	4.6	10
tt6856540	6.5	35
tt6867290	7.1	372
tt6867660	6.2	35
tt6867808	6.8	34
tt6874254	4.8	2192
tt6878038	7.9	31730
tt6889078	6.1	7
tt6895764	7.5	13
tt6896960	6.1	23
tt6898162	6.1	370
tt6899010	7.3	27
tt6900182	8.5	14
tt6904152	8.0	7
tt6907054	5.9	237
tt6908324	6.2	14
tt6908856	6.3	15
tt6917126	9.2	9
tt6917746	6.7	27
tt6926028	7.4	10
tt6926648	8.4	8
tt6939394	6.9	10
tt6942046	7.2	7
tt6953570	4.8	16
tt6954658	8.0	21
tt6956798	4.4	407
tt6959608	7.4	137
tt6975040	7.6	97
tt6983346	7.3	269
tt6984148	7.4	13
tt6986812	5.5	7
tt7002074	8.1	436
tt7006122	7.3	1589
tt7016080	7.7	10
tt7019762	7.6	6
tt7020722	7.3	59
tt7024800	8.4	86
tt7028534	8.4	5
tt7037898	8.8	46
tt7042552	8.1	9
tt7051022	5.8	8
tt7052018	5.7	75
tt7052382	7.3	99
tt7053938	7.0	60
tt7055560	7.2	6
tt7058942	5.1	19
tt7066626	7.1	70
tt7068836	6.9	49
tt7070302	7.9	339
tt7071932	9.2	51
tt7075580	9.4	7
tt7082408	9.0	9
tt7088590	6.1	17
tt7090914	7.0	6
tt7095228	7.7	9
tt7102954	7.5	254
tt7104934	8.0	613
tt7105450	8.5	7
tt7112154	7.0	5355
tt7120868	5.2	5
tt7149192	6.1	33
tt7161846	7.6	14588
tt7162648	8.7	12
tt7170638	8.5	799
tt7178790	5.1	39
tt7182620	6.6	17
tt7187748	7.2	6
tt7196398	7.7	7
tt7200978	8.7	13
tt7202094	7.8	26
tt7205314	2.1	9
tt7206070	7.4	69
tt7208794	9.1	9
tt7208928	8.8	9
tt7216728	7.7	10
tt7218980	5.5	17
tt7219396	9.2	933
tt7230224	6.8	6
tt7231466	6.8	7
tt7239192	8.5	16
tt7240264	7.4	6
tt7243750	5.6	656
tt7248868	7.2	18
tt7249214	9.3	48
tt7250100	8.8	24
tt7250338	8.0	28
tt7252520	4.7	20
tt7255066	8.2	601
tt7255090	7.9	155
tt7286908	5.6	398
tt7294460	3.5	46
tt7301100	7.4	18
tt7304362	6.6	9
tt7312128	7.7	23
tt7313284	5.0	7
tt7320586	7.0	27
tt7321084	6.0	5
tt7325562	8.7	13
tt7329058	5.8	43
tt7331424	3.1	141
tt7333080	8.8	8
tt7336354	7.9	13
tt7340614	5.5	8
tt7350544	8.5	122
tt7354550	3.8	17
tt7369842	7.3	424
tt7373226	6.7	11
tt7373820	6.8	9
tt7379932	8.1	12
tt7380346	8.1	927
tt7383768	7.5	99
tt7383886	7.7	10
tt7385494	9.2	8
tt7390254	9.2	8
tt7405942	6.8	6
tt7407432	7.4	23
tt7407732	6.6	10
tt7422750	7.7	7
tt7425376	6.4	9
tt7431588	7.4	7
tt7433544	4.0	27
tt7435402	8.2	632
tt7438938	7.8	341
tt7440270	7.2	56
tt7440640	6.4	34
tt7444962	8.0	8
tt7445252	7.6	80
tt7446120	7.6	8
tt7446254	7.6	19
tt7448248	7.4	28
tt7449818	7.1	24
tt7450924	5.8	11
tt7456626	7.7	8
tt7460110	6.1	16
tt7467116	6.0	6
tt7474388	7.7	15
tt7476144	8.0	26
tt7477474	7.4	166
tt7479972	6.8	8
tt7481138	6.9	8
tt7485774	6.7	28
tt7489856	8.6	413
tt7492488	7.3	8
tt7493806	6.7	20
tt7502436	9.1	11
tt7511624	6.7	116
tt7516172	7.7	17
tt7516416	7.4	8
tt7516818	7.8	15
tt7519598	8.7	7
tt7527526	8.4	85
tt7527912	5.8	2700
tt7549722	7.1	8
tt7550002	7.9	9
tt7550642	9.1	8
tt7554208	7.0	23
tt7555294	6.2	8425
tt7559130	7.4	17
tt7559792	6.6	16
tt7561610	7.3	207
tt7562588	7.2	6
tt7568348	7.2	7
tt7569884	7.6	1639
tt7578294	6.5	39
tt7584414	6.0	12
tt7590156	8.7	45
tt7594624	7.9	19
tt7595494	8.0	16
tt7596224	7.1	287
tt7599684	9.1	4312
tt7600012	7.1	321
tt7604686	6.2	28
tt7607314	7.1	318
tt7611446	7.8	58
tt7613192	6.0	8
tt7614820	8.0	11
tt7616046	5.7	48
tt7619232	6.2	27
tt7634664	6.0	8
tt7639714	6.5	16
tt7640120	8.3	8
tt7640908	7.4	9
tt7642308	7.0	14
tt7651518	7.4	16
tt7653614	7.0	10
tt7653844	5.2	11
tt7656366	7.2	1490
tt7660940	8.1	8
tt7661678	6.9	28
tt7663894	4.3	10
tt7665950	7.3	15
tt7667690	6.1	151
tt7670738	9.0	17
tt7683444	7.3	30
tt7695246	8.2	6
tt7697922	7.8	2177
tt7701630	8.1	12
tt7704352	4.8	137
tt7721946	3.5	14227
tt7722468	8.8	6
tt7730158	8.7	727
tt7731526	7.7	269
tt7735016	7.7	106
tt7756250	8.3	347
tt7757530	8.0	4739
tt7758398	8.0	39
tt7762370	7.9	84
tt7762704	7.2	12
tt7767354	8.9	130
tt7776130	6.7	7
tt7778618	7.7	26
tt7781844	8.5	37
tt7783776	5.9	47
tt7788946	5.7	12
tt7797926	3.2	210
tt7805686	5.2	13
tt7809772	7.7	357
tt7809804	6.6	39
tt7812566	8.4	7
tt7814144	8.1	1108
tt7827340	8.1	12
tt7829490	7.0	71
tt7833750	2.5	45
tt7837654	5.0	7
tt7839404	9.2	13
tt7840372	7.4	14
tt7848460	7.6	9
tt7858414	8.1	42
tt7862614	7.7	10
tt7863462	4.2	139
tt7864862	8.6	247
tt7865966	6.2	38
tt7869210	7.3	33
tt7871200	2.9	12
tt7879474	7.5	13
tt7879618	8.0	6
tt7895212	6.9	132
tt7897348	5.6	3548
tt7897808	5.9	64
tt7901208	7.4	10526
tt7906038	6.0	23
tt7909448	8.1	30
tt7911048	7.7	14
tt7920132	4.8	29
tt7925842	9.0	14
tt7926550	8.2	39
tt7929240	6.0	42
tt7947834	7.0	6
tt7954930	8.1	13
tt7954980	8.6	61
tt7967750	7.4	9
tt7981618	7.6	10
tt7981630	6.1	15
tt7985554	7.8	50
tt7988464	6.6	62
tt7989594	6.0	29
tt7989792	8.2	134
tt7993976	7.0	134
tt7997688	3.4	6
tt7998242	7.7	8256
tt8004900	6.7	29
tt8012166	7.7	605
tt8053258	5.6	1215
tt8057476	7.7	13
tt8060624	4.2	1070
tt8068136	7.8	10
tt8080398	6.8	13
tt8085586	8.3	16
tt8093414	6.2	11
tt8095860	7.2	8265
tt8098164	7.8	332
tt8102506	5.3	14
tt8108098	6.6	16
tt8110660	7.8	7
tt8123506	5.4	379
tt8124468	7.1	57
tt8126420	7.3	67
tt8128818	2.8	5
tt8129448	10.0	6
tt8138388	7.1	307
tt8146442	6.4	17
tt8150276	8.4	15
tt8152376	6.2	21
tt8157166	8.3	48
tt8168358	7.7	9
tt8179186	7.3	16
tt8183348	8.1	235
tt8184210	7.2	68
tt8188902	6.7	19
tt8196970	9.0	12
tt8197998	6.7	4789
tt8199652	8.1	63
tt8202678	7.8	135
tt8207846	8.1	91
tt8215132	7.3	16
tt8225552	9.3	7
tt8228256	7.4	6
tt8228572	6.3	8
tt8237816	7.3	7
tt8250386	7.3	276
tt8257760	7.8	31
tt8259956	8.0	6
tt8270394	9.1	19
tt8283190	7.4	64
tt8286090	5.8	423
tt8306242	9.4	9
tt8312402	5.1	15
tt8312938	7.9	1601
